rating,latitude,longitude,restaurant_name,address,inspection_type,inspection_date,result
4.6,40.851834,-73.93394,DONplinada,"645 W 184th St, New York, NY 10033, USA",Compliance,2025-01-28T14:35:17.000,Rat Activity
4.4,40.753556,-73.973625,Joy Curry & Tandoor,"148 E 46th St, New York, NY 10017, USA",Initial,2025-01-28T14:47:08.000,Failed for Rat Act
4.4,40.753556,-73.973625,Joy Curry & Tandoor,"148 E 46th St, New York, NY 10017, USA",Initial,2025-01-28T15:09:08.000,Failed for Rat Act
5,40.777749,-73.953801,Spoonable Spirits,"214 E 85th St, New York, NY 10028, USA",Compliance,2025-01-29T08:33:33.000,Rat Activity
4.9,40.727161,-73.984631,The Avenue Cafe NYC,"102 St Marks Pl, New York, NY 10009, USA",Compliance,2025-01-29T08:56:37.000,Rat Activity
4.9,40.727161,-73.984631,The Avenue Cafe NYC,"102 St Marks Pl, New York, NY 10009, USA",Compliance,2025-01-29T08:56:37.000,Rat Activity
4.9,40.727161,-73.984631,The Avenue Cafe NYC,"102 St Marks Pl, New York, NY 10009, USA",Compliance,2025-01-29T08:56:37.000,Rat Activity
4.5,40.751587,-73.825904,Nurlan Uyghur Restaurant,"43-39 Main St, Flushing, NY 11355, USA",Compliance,2025-01-29T08:59:00.000,Failed for Other R
4.3,40.734432,-73.998076,Alta,"64 W 10th St, New York, NY 10011, USA",Compliance,2025-01-29T08:59:00.000,Rat Activity
5,40.791049,-73.9448,Fansway Japanese Grill,"1911 3rd Ave, New York, NY 10029, USA",Treatments,2025-01-29T09:15:46.000,Bait applied
4.9,40.727161,-73.984631,The Avenue Cafe NYC,"102 St Marks Pl, New York, NY 10009, USA",Compliance,2025-01-29T09:16:43.000,Rat Activity
4.9,40.727161,-73.984631,The Avenue Cafe NYC,"102 St Marks Pl, New York, NY 10009, USA",Compliance,2025-01-29T09:16:43.000,Rat Activity
4.9,40.727161,-73.984631,The Avenue Cafe NYC,"102 St Marks Pl, New York, NY 10009, USA",Compliance,2025-01-29T09:16:43.000,Rat Activity
3.9,40.753869,-73.822433,Amazing Asia,"44-05 Kissena Blvd, Flushing, NY 11355, USA",Compliance,2025-01-29T09:21:00.000,Failed for Rat Act
5,40.724952,-73.978419,Gramwich LES,"131 Loisaida Ave, New York, NY 10009, USA",Stoppage,2025-01-29T09:30:00.000,Stoppage done
5,40.724952,-73.978419,Gramwich LES,"131 Loisaida Ave, New York, NY 10009, USA",Stoppage,2025-01-29T09:30:00.000,Stoppage done
4.8,40.733623,-73.999325,ANDIAMO PIZZA,"402 6th Ave, New York, NY 10011, USA",Compliance,2025-01-29T09:30:00.000,Rat Activity
N/A,40.693608,-73.828543,Soup kettle,"118-06 Atlantic Ave, South Richmond Hill, NY 11419, USA",Compliance,2025-01-29T09:33:00.000,Rat Activity
N/A,40.693608,-73.828543,Soup kettle,"118-06 Atlantic Ave, South Richmond Hill, NY 11419, USA",Compliance,2025-01-29T09:33:00.000,Rat Activity
4.6,40.749299,-73.889787,K&L Delicatessen,"76-01 37th Ave, Jackson Heights, NY 11372, USA",Initial,2025-01-29T09:37:00.000,Failed for Other R
5,40.715341,-73.991428,Clubhouse Sandos & Suds,"22 Orchard St, New York, NY 10002, USA",Treatments,2025-01-29T09:45:04.000,Bait applied
5,40.715341,-73.991428,Clubhouse Sandos & Suds,"22 Orchard St, New York, NY 10002, USA",Treatments,2025-01-29T09:45:04.000,Bait applied
5,40.715341,-73.991428,Clubhouse Sandos & Suds,"22 Orchard St, New York, NY 10002, USA",Treatments,2025-01-29T09:45:04.000,Bait applied
5,40.728582,-73.988113,Pizzeria By The Slice 36,"36 St Marks Pl, New York, NY 10003, USA",Stoppage,2025-01-29T09:49:00.000,Stoppage done
5,40.728582,-73.988113,Pizzeria By The Slice 36,"36 St Marks Pl, New York, NY 10003, USA",Stoppage,2025-01-29T09:49:00.000,Stoppage done
4.4,40.719653,-73.842579,The Cottage restaurant bar,"108-07 72nd Ave, Forest Hills, NY 11375, USA",Treatments,2025-01-29T09:50:53.000,Bait applied
N/A,40.728584,-73.987907,NYC Best Burgers,"St Marks Pl, 2nd Ave, New York, NY 10003, USA",Stoppage,2025-01-29T09:52:00.000,Stoppage done
5,40.728896,-73.980451,The Community Boutique & Cafe,"515 E 12th St, New York, NY 10009, USA",Initial,2025-01-29T09:56:09.000,Rat Activity
5,40.728896,-73.980451,The Community Boutique & Cafe,"515 E 12th St, New York, NY 10009, USA",Initial,2025-01-29T09:56:09.000,Rat Activity
5,40.728896,-73.980451,The Community Boutique & Cafe,"515 E 12th St, New York, NY 10009, USA",Initial,2025-01-29T09:56:32.000,Rat Activity
5,40.728896,-73.980451,The Community Boutique & Cafe,"515 E 12th St, New York, NY 10009, USA",Initial,2025-01-29T09:56:32.000,Rat Activity
5,40.728896,-73.980451,The Community Boutique & Cafe,"515 E 12th St, New York, NY 10009, USA",Initial,2025-01-29T09:56:33.000,Rat Activity
5,40.728896,-73.980451,The Community Boutique & Cafe,"515 E 12th St, New York, NY 10009, USA",Initial,2025-01-29T09:56:33.000,Rat Activity
5,40.728896,-73.980451,The Community Boutique & Cafe,"515 E 12th St, New York, NY 10009, USA",Initial,2025-01-29T09:56:45.000,Rat Activity
5,40.728896,-73.980451,The Community Boutique & Cafe,"515 E 12th St, New York, NY 10009, USA",Initial,2025-01-29T09:56:45.000,Rat Activity
4.3,40.744357,-73.986098,Bourke Street Bakery,"15 E 28th St, New York, NY 10016, USA",Initial,2025-01-29T10:00:58.000,Failed for Other R
4.3,40.805406,-73.951326,The Ultimate Krave,"1980 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",Compliance,2025-01-29T10:14:00.000,Failed for Other R
4.3,40.805406,-73.951326,The Ultimate Krave,"1980 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",Compliance,2025-01-29T10:14:00.000,Failed for Other R
4.1,40.689473,-73.936507,Soul Food & Sea Food,"208 Lewis Ave, Brooklyn, NY 11221, USA",Compliance,2025-01-29T10:21:27.000,Rat Activity
4.1,40.689473,-73.936507,Soul Food & Sea Food,"208 Lewis Ave, Brooklyn, NY 11221, USA",Compliance,2025-01-29T10:21:27.000,Rat Activity
3.9,40.841431,-73.883278,Big Apple,"936 E Tremont Ave, Bronx, NY 10460, USA",Initial,2025-01-29T10:23:51.000,Failed for Other R
4.4,40.658575,-73.9507,HasenStüble,"1184 Nostrand Ave, Brooklyn, NY 11225, USA",Compliance,2025-01-29T10:28:59.000,Rat Activity
4.1,40.689473,-73.936507,Soul Food & Sea Food,"208 Lewis Ave, Brooklyn, NY 11221, USA",Compliance,2025-01-29T10:30:27.000,Rat Activity
4.1,40.689473,-73.936507,Soul Food & Sea Food,"208 Lewis Ave, Brooklyn, NY 11221, USA",Compliance,2025-01-29T10:30:27.000,Rat Activity
4.8,40.728959,-73.98061,House of Pasta NYC,"511 E 12th St, New York, NY 10009, USA",Compliance,2025-01-29T10:35:42.000,Rat Activity
5,40.731278,-74.000494,W4 NOODLE HOUSE,"144 W 4th St, New York, NY 10012, USA",Initial,2025-01-29T10:37:00.000,Rat Activity
5,40.731278,-74.000494,W4 NOODLE HOUSE,"144 W 4th St, New York, NY 10012, USA",Initial,2025-01-29T10:37:00.000,Rat Activity
4.3,40.82745,-73.920718,ASAP SNACK BAR,"909 Sheridan Ave, Bronx, NY 10451, USA",Treatments,2025-01-29T10:38:57.000,Bait applied
4.3,40.805406,-73.951326,The Ultimate Krave,"1980 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",Initial,2025-01-29T10:40:00.000,Failed for Rat Act
4.3,40.805406,-73.951326,The Ultimate Krave,"1980 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA",Initial,2025-01-29T10:40:00.000,Failed for Rat Act
4.1,40.722058,-73.850618,Austin Street Bar & Grill (formerly Rotana Cafe & Grill),"68-60 Austin St Store 3, Forest Hills, NY 11375, USA",Treatments,2025-01-29T10:40:53.000,Bait applied
4.1,40.722058,-73.850618,Austin Street Bar & Grill (formerly Rotana Cafe & Grill),"68-60 Austin St Store 3, Forest Hills, NY 11375, USA",Treatments,2025-01-29T10:40:53.000,Bait applied
3.5,40.685285,-73.920704,Bed-Stuy Fish Fry,"801 Halsey St #1, Brooklyn, NY 11233, USA",Compliance,2025-01-29T10:49:33.000,Failed for Other R
4.7,40.791754,-73.972365,Sushi Tokyo Manhattan,"660 Amsterdam Ave, New York, NY 10025, USA",Initial,2025-01-29T10:52:00.000,Failed for Other R
N/A,40.718967,-73.98725,Den Kushi Flori,"107 Norfolk St, New York, NY 10002, USA",Stoppage,2025-01-29T10:55:00.000,Stoppage done
4.5,40.725357,-73.983301,Nowon East Village,"507 E 6th St, New York, NY 10009, USA",Treatments,2025-01-29T10:57:04.000,Bait applied
4.3,40.82745,-73.920718,ASAP SNACK BAR,"909 Sheridan Ave, Bronx, NY 10451, USA",Treatments,2025-01-29T10:58:57.000,Bait applied
4.2,40.717328,-73.958476,Real Mexican (Food Truck),"124-160 N 6th St, Brooklyn, NY 11249, USA",Compliance,2025-01-29T11:00:00.000,Rat Activity
4.1,40.724138,-73.855352,Wholesome Organic Foods Russian Delicatessen and Live Fresh Fish Grocery Store,"67-05 Austin St, Forest Hills, NY 11375, USA",Treatments,2025-01-29T11:06:53.000,Bait applied
4.8,40.73199,-74.003996,West village cafe & restaurant,"70 7th Ave S, New York, NY 10014, USA",Compliance,2025-01-29T11:09:00.000,Rat Activity
4.7,40.693547,-73.998509,Laundry & Latte,"6 Columbia Pl, Brooklyn, NY 11201, USA",Compliance,2025-01-29T11:09:00.000,Rat Activity
4.8,40.724894,-73.983026,Terra Thai,"518 E 6th St, New York, NY 10009, USA",Treatments,2025-01-29T11:12:04.000,Bait applied
4.4,40.681561,-73.929001,Nana Ramen,"330 Malcolm X Blvd, Brooklyn, NY 11233, USA",Compliance,2025-01-29T11:19:33.000,Rat Activity
N/A,40.864398,-73.890856,Casa de papo ramonsito,"2640 Marion Ave, Bronx, NY 10458, USA",Treatments,2025-01-29T11:20:00.000,Bait applied
5,40.716492,-73.959032,Simply Natural Grill House,"217 Bedford Ave, Brooklyn, NY 11211, USA",Initial,2025-01-29T11:20:00.000,Rat Activity
