rating,latitude,longitude,restaurant_name,address,inspection_type,inspection_date,result
4.4,40.72724,-73.979829,Barnyard Cheese Shop,"168 Avenue B, New York, NY 10009, USA",Initial,2026-02-13T09:02:40.000,Rat Activity
4.4,40.72724,-73.979829,Barnyard Cheese Shop,"168 Avenue B, New York, NY 10009, USA",Initial,2026-02-13T09:02:40.000,Rat Activity
4.4,40.727099,-73.980088,Ninth Street Espresso,"341 E 10th St, New York, NY 10009, USA",Initial,2026-02-13T09:07:01.000,Rat Activity
N/A,40.832552,-73.870133,Granny's Place,"1725 E 172nd St, Bronx, NY 10472, USA",Treatments,2026-02-13T09:10:17.000,Bait applied
4,40.68094,-73.928815,Brooklyn Residency,"346 Malcolm X Blvd, Brooklyn, NY 11233, USA",Initial,2026-02-13T09:15:39.000,Rat Activity
3.8,40.796273,-73.937744,Xing Dragon,"305 E 115th St, New York, NY 10029, USA",Initial,2026-02-13T09:20:13.000,Rat Activity
N/A,40.833534,-73.941346,Plantega (NY1 Gourmet Deli),"1981 Amsterdam Ave, New York, NY 10032, USA",Treatments,2026-02-13T09:20:53.000,Bait applied
4,40.794017,-73.94023,Treats By Trice,"2161 2nd Ave, New York, NY 10029, USA",Initial,2026-02-13T09:21:00.000,Rat Activity
4.7,40.67791,-73.949928,OFF THE GRILL,"602 Nostrand Ave, Brooklyn, NY 11216, USA",Initial,2026-02-13T09:24:22.000,Failed for Other R
3.7,40.833923,-73.941007,Dunkin',"1995 Amsterdam Ave, New York, NY 10032, USA",Treatments,2026-02-13T09:35:22.000,Bait applied
3.5,40.834298,-73.941248,Tortilleria & Rosticeria El Guerrerence,"2002 Amsterdam Ave, New York, NY 10032, USA",Treatments,2026-02-13T09:51:43.000,Bait applied
4.5,40.674607,-73.96703,St John's Natural Food,"323 St Johns Pl, Brooklyn, NY 11238, USA",Treatments,2026-02-13T10:03:24.000,Bait applied
4.9,40.693693,-73.943368,Sweets for the Sweeties,"210 Hart St, Brooklyn, NY 11206, USA",Initial,2026-02-13T10:09:11.000,Rat Activity
3,40.836909,-73.938871,Yummy Grill,"2089 Amsterdam Ave, New York, NY 10032, USA",Treatments,2026-02-13T10:20:55.000,Bait applied
3,40.836909,-73.938871,Yummy Grill,"2089 Amsterdam Ave, New York, NY 10032, USA",Treatments,2026-02-13T10:20:55.000,Bait applied
4.5,40.828632,-73.877038,Toco,"1564 Westchester Ave, Bronx, NY 10472, USA",Treatments,2026-02-13T10:20:57.000,Bait applied
4.5,40.828632,-73.877038,Toco,"1564 Westchester Ave, Bronx, NY 10472, USA",Treatments,2026-02-13T10:20:57.000,Bait applied
3.4,40.640372,-73.994248,Tacos el poblanito MX,"4407 New Utrecht Ave, Brooklyn, NY 11220, USA",Initial,2026-02-13T10:21:01.000,Rat Activity
5,40.844384,-73.915212,Lee’s Seafood House,"12 W Mount Eden Ave, Bronx, NY 10452, USA",Initial,2026-02-13T10:22:00.000,Failed for Other R
3.6,40.81387,-73.956159,Jesus Taco,"1346 Amsterdam Ave, New York, NY 10027, USA",Treatments,2026-02-13T10:34:00.000,Monitoring visit
3.6,40.81387,-73.956159,Jesus Taco,"1346 Amsterdam Ave, New York, NY 10027, USA",Treatments,2026-02-13T10:34:00.000,Monitoring visit
4.1,40.728948,-73.950182,Falafel House,"230 Calyer St, Brooklyn, NY 11222, USA",Compliance,2026-02-13T10:34:00.000,Rat Activity
4.1,40.728948,-73.950182,Falafel House,"230 Calyer St, Brooklyn, NY 11222, USA",Compliance,2026-02-13T10:34:00.000,Rat Activity
4,40.668212,-73.931378,Pitkins Fish & Chicken,"288 Utica Ave, Brooklyn, NY 11213, USA",Initial,2026-02-13T10:34:29.000,Failed for Rat Act
N/A,40.795085,-73.941734,El Barrio Puff & Paint,"2039 3rd Ave, New York, NY 10029, USA",Initial,2026-02-13T10:46:00.000,Rat Activity
N/A,40.814226,-73.956106,Blondie’s Divine Desserts,"504 W 126th St, New York, NY 10027, USA",Treatments,2026-02-13T10:50:00.000,Bait applied
4.9,40.697611,-73.928406,Til Death,"603 Hart St, Brooklyn, NY 11221, USA",Compliance,2026-02-13T11:00:03.000,Rat Activity
4.4,40.874467,-73.887643,Mr.exotiX,"3102 Villa Ave, Bronx, NY 10468, USA",Treatments,2026-02-13T11:05:42.000,Bait applied
4.4,40.874467,-73.887643,Mr.exotiX,"3102 Villa Ave, Bronx, NY 10468, USA",Treatments,2026-02-13T11:05:42.000,Bait applied
4.3,40.858692,-73.898665,Meat Market Jazmin Corporation,"2356 Grand Concourse, Bronx, NY 10458, USA",Initial,2026-02-13T11:15:02.000,Failed for Other R
5,40.746821,-73.896265,4Burros cafe,"38-09 69th St, Woodside, NY 11377, USA",Initial,2026-02-13T11:23:00.000,Failed for Rat Act
5,40.746821,-73.896265,4Burros cafe,"38-09 69th St, Woodside, NY 11377, USA",Initial,2026-02-13T11:23:00.000,Failed for Rat Act
3.9,40.797586,-73.940067,Kahlua’s Cafe,"2117 3rd Ave, New York, NY 10029, USA",Treatments,2026-02-13T12:01:00.000,Bait applied
3.9,40.797586,-73.940067,Kahlua’s Cafe,"2117 3rd Ave, New York, NY 10029, USA",Treatments,2026-02-13T12:01:00.000,Bait applied
4.5,40.699766,-73.928486,Rosie Pizza Bar,"128 Central Ave, Brooklyn, NY 11221, USA",Initial,2026-02-13T12:01:03.000,Rat Activity
4.9,40.734179,-73.955158,Little Armenia Cafe,"1035 Manhattan Ave, Brooklyn, NY 11222, USA",Initial,2026-02-13T12:08:00.000,Failed for Rat Act
4.9,40.838255,-73.93788,Niccolo Pizzeria,"2127 Amsterdam Ave, New York, NY 10032, USA",Treatments,2026-02-13T12:09:20.000,Bait applied
4.3,40.677658,-73.960656,Hagadda Passover Bakery,"814 Bergen St, Brooklyn, NY 11238, USA",Compliance,2026-02-13T12:10:00.000,Rat Activity
4.2,40.862256,-73.896879,Best Italian Pizza,"2498 Grand Concourse, Bronx, NY 10458, USA",Treatments,2026-02-13T12:15:42.000,Bait applied
4.8,40.806015,-73.941683,375º Chicken 'n Fries,"12 E 125th St, New York, NY 10035, USA",Initial,2026-02-13T12:22:30.000,Failed for Rat Act
3.6,40.832853,-73.942323,New Luck Garden,"1954 Amsterdam Ave, New York, NY 10032, USA",Treatments,2026-02-13T12:36:34.000,Bait applied
4.3,40.815128,-73.947773,Chez Jacob,"2479 Frederick Douglass Blvd, New York, NY 10027, USA",Treatments,2026-02-13T12:46:23.000,Bait applied
N/A,40.653055,-73.959544,HYDRO Global,"2123 Caton Ave, Brooklyn, NY 11226, USA",Treatments,2026-02-13T13:00:32.000,Bait applied
N/A,40.653055,-73.959544,HYDRO Global,"2123 Caton Ave, Brooklyn, NY 11226, USA",Treatments,2026-02-13T13:00:32.000,Bait applied
N/A,40.653055,-73.959544,HYDRO Global,"2123 Caton Ave, Brooklyn, NY 11226, USA",Treatments,2026-02-13T13:00:32.000,Bait applied
N/A,40.653055,-73.959544,HYDRO Global,"2123 Caton Ave, Brooklyn, NY 11226, USA",Treatments,2026-02-13T13:00:32.000,Bait applied
N/A,40.653055,-73.959544,HYDRO Global,"2123 Caton Ave, Brooklyn, NY 11226, USA",Treatments,2026-02-13T13:00:32.000,Bait applied
N/A,40.653055,-73.959544,HYDRO Global,"2123 Caton Ave, Brooklyn, NY 11226, USA",Treatments,2026-02-13T13:00:32.000,Bait applied
N/A,40.653055,-73.959544,HYDRO Global,"2123 Caton Ave, Brooklyn, NY 11226, USA",Treatments,2026-02-13T13:00:32.000,Bait applied
3.9,40.794287,-73.939991,Indo Pak Halal,"2173 2nd Ave #2909, New York, NY 10029, USA",Initial,2026-02-13T13:02:57.000,Rat Activity
4.4,40.794239,-73.940053,Teddy's F&B Bar & Grill,"2171 2nd Ave, New York, NY 10029, USA",Initial,2026-02-13T13:08:57.000,Rat Activity
N/A,40.710554,-73.953435,Dbz Foreign Shop,"176 Borinquen Pl, Brooklyn, NY 11211, USA",Compliance,2026-02-13T13:15:00.000,Rat Activity
4,40.794017,-73.94023,Treats By Trice,"2161 2nd Ave, New York, NY 10029, USA",Initial,2026-02-13T13:28:57.000,Rat Activity
4.3,40.699466,-73.937584,The House,"29 Locust St, Brooklyn, NY 11206, USA",Initial,2026-02-13T13:37:03.000,Rat Activity
4,40.674104,-73.957124,Banhmigos Park Place,"636 Park Pl, Brooklyn, NY 11238, USA",Treatments,2026-02-13T13:47:57.000,Bait applied
