inspection_type,job_ticket_or_work_order_id,job_id,job_progress,bbl,boro_code,block,lot,house_number,street_name,zip_code,latitude,longitude,borough,inspection_date,result,approved_date,location,community_board,council_district,census_tract,bin,nta,x_coord,y_coord
Initial,14248001,PC8672809,1,2038010036,2,03801,0036,2070,POWELL AVENUE,10472,40.830720529049,-73.854387445166,Bronx,2026-02-27T08:40:24.000,Failed for Other R,2026-02-27T15:10:12.000,"{'latitude': '40.830720529049', 'longitude': '-73.854387445166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,18,78,2026162,Castle Hill-Unionport,1024546,241967
Compliance,14248030,PC8642069,2,2024550001,2,02455,0001,201,EAST  163 STREET,10451,40.828059475063,-73.920067377312,Bronx,2026-02-27T09:10:50.000,Failed for Other R,2026-02-27T15:19:44.000,"{'latitude': '40.828059475063', 'longitude': '-73.920067377312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,18302,2002708,Concourse-Concourse Village,1006371,240974
Initial,14248002,PC8672882,1,2036630002,2,03663,0002,1810,BRUCKNER BOULEVARD,10473,40.825133299435,-73.86422420506,Bronx,2026-02-27T09:15:24.000,Failed for Other R,2026-02-27T15:11:27.000,"{'latitude': '40.825133299435', 'longitude': '-73.86422420506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,18,42,2092766,Soundview-Clason Point,1021827,239927
Treatments,3064618,PC8652224,3,2031690059,2,03169,0059,2055,CRESTON AVENUE,10453,40.853065904393,-73.904536980604,Bronx,2026-02-27T09:30:42.000,Bait applied,2026-02-27T12:12:42.000,"{'latitude': '40.853065904393', 'longitude': '-73.904536980604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,241,2013846,Mount Hope,,
Initial,14248031,PC8674092,1,2024490079,2,02449,0079,265,MCCLELLAN STREET,10456,40.831777820865,-73.915155582076,Bronx,2026-02-27T09:38:50.000,Rat Activity,2026-02-27T14:24:32.000,"{'latitude': '40.831777820865', 'longitude': '-73.915155582076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,18101,2002607,Concourse-Concourse Village,1007729,242330
Initial,14248003,PC8672872,1,2027620080,2,02762,0080,822,FAILE STREET,10474,40.817503122768,-73.88725733141,Bronx,2026-02-27T09:45:24.000,Failed for Other R,2026-02-27T15:11:55.000,"{'latitude': '40.817503122768', 'longitude': '-73.88725733141', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,17,11502,2006449,Hunts Point,1015456,237138
Compliance,14248007,PC8618905,2,2028920065,2,02892,0065,1801,CARTER AVENUE,10457,40.846029552781,-73.902635095151,Bronx,2026-02-27T10:30:24.000,Failed for Other R,2026-02-27T15:15:03.000,"{'latitude': '40.846029552781', 'longitude': '-73.902635095151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,15,231,2009387,Mount Hope,,
Compliance,14248033,PC8634444,2,2027190039,2,02719,0039,1122,FOX STREET,10459,40.827530456507,-73.893841958759,Bronx,2026-02-27T10:48:50.000,Rat Activity,2026-02-27T15:20:40.000,"{'latitude': '40.827530456507', 'longitude': '-73.893841958759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,17,125,2005702,Crotona Park East,1013629,240789
Compliance,14248008,PC8629280,2,2028290009,2,02829,0009,54,EAST 179 STREET,10453,40.852118602049,-73.907440982341,Bronx,2026-02-27T11:05:24.000,Failed for Other R,2026-02-27T15:16:46.000,"{'latitude': '40.852118602049', 'longitude': '-73.907440982341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,241,2007926,Mount Hope,,
Initial,14248037,PC8670003,1,2029980166,2,02998,0166,985,EAST  174 STREET,10460,40.836301965914,-73.884594447799,Bronx,2026-02-27T11:58:50.000,Rat Activity,2026-02-27T15:13:38.000,"{'latitude': '40.836301965914', 'longitude': '-73.884594447799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,17,161,2010816,Crotona Park East,1016184,243988
Initial,14248039,PC8672310,1,2028890001,2,02889,0001,1680,CLAY AVENUE,10457,40.843594130528,-73.904908438763,Bronx,2026-02-27T12:41:50.000,Failed for Other R,2026-02-27T14:21:11.000,"{'latitude': '40.843594130528', 'longitude': '-73.904908438763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,15,165,2009326,Claremont Village-Claremont (East),1010556,246575
