job_id,inspection_date,inspection_type,house_number,street_name,zip_code,borough,result,letter_type,observations,bbl,boro_code,block,lot,latitude,longitude,location,community_board,council_district,census_tract,bin,nta,x_coord,y_coord
PC8735104,2026-09-04T11:00:00.000,Compliance,531,WEST 145 STREET,10031,Manhattan,Failed for Rat Activity,Summons Issued,"Droppings, Burrows",1020770012,1,2077,12,40.825654922162,-73.948597253874,"{'latitude': '40.825654922162', 'longitude': '-73.948597253874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061931,Hamilton Heights-Sugar Hill,,
PC8754710,2026-09-04T11:00:00.000,Initial,323,STAGG STREET,11206,Brooklyn,Failed for Rat Activity,COTA,Droppings,3030300030,3,3030,30,40.71019595727,-73.936123405439,"{'latitude': '40.71019595727', 'longitude': '-73.936123405439', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,34,485,3070852,East Williamsburg,1001959,198029
PC8718878,2026-09-04T11:00:36.000,Treatments,2450,DAVIDSON AVENUE,10468,Bronx,Bait applied,,,2032000001,2,3200,1,40.862928435138,-73.902114958374,"{'latitude': '40.862928435138', 'longitude': '-73.902114958374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,14,265,2014355,University Heights (North)-Fordham,,
PC8743284,2026-09-04T11:00:49.000,Treatments,270,WEST 123 STREET,10027,Manhattan,Bait applied,,,1019280061,1,1928,61,40.808441006802,-73.951157311862,"{'latitude': '40.808441006802', 'longitude': '-73.951157311862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,222,1058592,Harlem (South),,
PC8766609,2026-09-04T11:01:00.000,Initial,64-04,35 AVENUE,11377,Queens,Failed for Rat Activity,,"Droppings, Burrows, Runways",4012020013,4,1202,13,40.750319274294,-73.898491406325,"{'latitude': '40.750319274294', 'longitude': '-73.898491406325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,26,293,4027492,Woodside,1012375,212657
PC8622268,2026-09-04T11:01:31.000,Treatments,289,AUDUBON AVENUE,10033,Manhattan,Bait applied,,,1021520038,1,2152,38,40.847772234099,-73.933026892459,"{'latitude': '40.847772234099', 'longitude': '-73.933026892459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,261,1063597,Washington Heights (South),,
PC8734019,2026-09-04T11:02:11.000,Compliance,4646,PARK AVENUE,10458,Bronx,Failed for Rat Activity and Other Reason,Summons Issued,"Droppings, Burrows, Harborage",2030400003,2,3040,3,40.857521095021,-73.892647938037,"{'latitude': '40.857521095021', 'longitude': '-73.892647938037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,385,2114972,Belmont,1013946,251716
PC8766801,2026-09-04T11:03:00.000,Initial,1644,UNDERCLIFF AVENUE,10453,Bronx,Failed for Other Reason,COTA,Harborage,2028770260,2,2877,260,40.849269292947,-73.921852698447,"{'latitude': '40.849269292947', 'longitude': '-73.921852698447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,20501,2008882,University Heights (South)-Morris Heights,,
PC8740641,2026-09-04T11:03:30.000,Compliance,160,WEST 123 STREET,10027,Manhattan,Failed for Rat Activity,Summons Issued,Burrows,1019070058,1,1907,58,40.807141383856,-73.948062539026,"{'latitude': '40.807141383856', 'longitude': '-73.948062539026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,222,1057753,Harlem (South),,
PC8712238,2026-09-04T11:03:30.000,Treatments,2075,FREDRICK DOUGLASS BL,10026,Manhattan,Bait applied,,,1018470021,1,1847,21,40.802070074008,-73.957089314555,"{'latitude': '40.802070074008', 'longitude': '-73.957089314555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,19702,1075301,Harlem (South),,
PC8728080,2026-09-04T11:04:04.000,Treatments,562,LAFAYETTE AVENUE,11205,Brooklyn,Bait applied,,,3017880042,3,1788,42,40.689703300361,-73.952723043977,"{'latitude': '40.689703300361', 'longitude': '-73.952723043977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,243,3049884,Bedford-Stuyvesant (West),997361,190561
PC8771683,2026-09-04T11:04:11.000,Initial,100,MACON STREET,11216,Brooklyn,Failed for Rat Activity,COTA,Droppings,,3,1850,18,40.681378605003,-73.946924196176,"{'latitude': '40.681378605003', 'longitude': '-73.946924196176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,249,,Bedford-Stuyvesant (West),,
PC8693940,2026-09-04T11:06:00.000,Treatments,642,GREENE AVENUE,11221,Brooklyn,Bait applied,,,3018000029,3,1800,29,40.689287315,-73.943308392686,"{'latitude': '40.689287315', 'longitude': '-73.943308392686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,263,3050464,Bedford-Stuyvesant (West),,
PC8728000,2026-09-04T11:07:00.000,Stoppage,51,MORNINGSIDE AVENUE,10026,Manhattan,Stoppage done,,,,1,1946,1,40.807630794694,-73.95672448435,"{'latitude': '40.807630794694', 'longitude': '-73.95672448435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,257,,Harlem (South),,
PC8770029,2026-09-04T11:08:00.000,Initial,690,GERARD AVENUE,10451,Bronx,Failed for Other Reason,,Harborage,2024730001,2,2473,1,40.823579328036,-73.927230496892,"{'latitude': '40.823579328036', 'longitude': '-73.927230496892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,6301,2002894,Concourse-Concourse Village,,
PC8772586,2026-09-04T11:08:11.000,Initial,102,MACON STREET,11216,Brooklyn,Failed for Rat Activity,COTA,Droppings,3018500020,3,1850,20,40.681384064483,-73.946859293732,"{'latitude': '40.681384064483', 'longitude': '-73.946859293732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,249,3053273,Bedford-Stuyvesant (West),,
PC8766757,2026-09-04T11:08:22.000,Initial,1642,UNDERCLIFF AVENUE,10453,Bronx,Failed for Rat Activity and Other Reason,COTA,"Burrows, Garbage",2028770259,2,2877,259,40.849247347377,-73.921870797247,"{'latitude': '40.849247347377', 'longitude': '-73.921870797247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,20501,2008881,University Heights (South)-Morris Heights,,
PC8757851,2026-09-04T11:08:30.000,Compliance,147,WEST 123 STREET,10027,Manhattan,Failed for Rat Activity,Summons Issued,"Droppings, Burrows",1019080009,1,1908,9,40.807042446884,-73.947784470817,"{'latitude': '40.807042446884', 'longitude': '-73.947784470817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,222,1057779,Harlem (South),,
PC8770542,2026-09-04T11:13:00.000,Initial,613,GRAND CONCOURSE,10451,Bronx,Failed for Rat Activity,City Agency Referral,Burrows,2024670001,2,2467,1,40.820326329256,-73.926478949483,"{'latitude': '40.820326329256', 'longitude': '-73.926478949483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,8,6301,2000000,Concourse-Concourse Village,,
PC8770256,2026-09-04T11:13:14.000,Initial,350,EAST 169 STREET,10456,Bronx,Failed for Other Reason,COTA,"Garbage, Harborage",2024360070,2,2436,70,40.834582416555,-73.910833519725,"{'latitude': '40.834582416555', 'longitude': '-73.910833519725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,17701,2002350,Concourse-Concourse Village,,
PC8722200,2026-09-04T11:15:00.000,Compliance,40-08,30 AVENUE,11103,Queens,Failed for Rat Activity and Other Reason,,"Droppings, Burrows, Garbage",4006810114,4,681,114,40.763721387139,-73.914668634108,"{'latitude': '40.763721387139', 'longitude': '-73.914668634108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,22,149,4011283,Astoria (East)-Woodside (North),,
PC8748263,2026-09-04T11:15:26.000,Treatments,216,WEST  125 STREET,10027,Manhattan,Bait applied,,,1019300037,1,1930,37,40.80921680496,-73.94893872654,"{'latitude': '40.80921680496', 'longitude': '-73.94893872654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,222,1058641,Harlem (South),998385,234103
PC8717639,2026-09-04T11:15:59.000,Treatments,213,East 21 street,10010,Manhattan,Bait applied,,,1009020012,1,902,12,40.737319883673,-73.983541691764,"{'latitude': '40.737319883673', 'longitude': '-73.983541691764', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,2,64,1019636,Gramercy,,
PC8712089,2026-09-04T11:16:10.000,Treatments,2109,FREDRICK DOUGLASS BL,10026,Manhattan,Bait applied,,,1018470060,1,1847,60,40.803016751869,-73.956398797996,"{'latitude': '40.803016751869', 'longitude': '-73.956398797996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,19702,1055816,Harlem (South),,
PC8638231,2026-09-04T11:16:43.000,Treatments,2422,WEBSTER AVENUE,10458,Bronx,Bait applied,,,2030320007,2,3032,7,40.859338952589,-73.893556006544,"{'latitude': '40.859338952589', 'longitude': '-73.893556006544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,38304,2011220,Belmont,,
PC8693031,2026-09-04T11:17:30.000,Compliance,100,WEST  124 STREET,10027,Manhattan,Failed for Rat Activity,Summons Issued,Burrows,1019080035,1,1908,35,40.807286117139,-73.946454954277,"{'latitude': '40.807286117139', 'longitude': '-73.946454954277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,222,1057790,Harlem (South),999073,233400
PC8566827,2026-09-04T11:18:50.000,Compliance,974,NEW YORK AVENUE,11203,Brooklyn,Failed for Rat Activity,Summons Issued,"Droppings, Burrows, Runways",3048860029,3,4886,29,40.649733885874,-73.946556660488,"{'latitude': '40.649733885874', 'longitude': '-73.946556660488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,40,824,3109344,East Flatbush-Erasmus,999080,175999
PC8748246,2026-09-04T11:20:00.000,Treatments,2297,SEDGWICK AVENUE,10468,Bronx,Bait applied,,,2032340057,2,3234,57,40.861729592379,-73.909553330337,"{'latitude': '40.861729592379', 'longitude': '-73.909553330337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,14,257,2015104,University Heights (North)-Fordham,,
PC8760914,2026-09-04T11:20:00.000,Initial,111-29,116 STREET,11420,Queens,Failed for Other Reason,,Harborage,4116210052,4,11621,52,40.679498687434,-73.823723697693,"{'latitude': '40.679498687434', 'longitude': '-73.823723697693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,28,102,4250371,South Ozone Park,1033143,186888
PC8673554,2026-09-04T11:21:48.000,Treatments,619,WEST  179 STREET,10033,Manhattan,Bait applied,,,1021620048,1,2162,48,40.848259358489,-73.935307168064,"{'latitude': '40.848259358489', 'longitude': '-73.935307168064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,263,1063905,Washington Heights (South),1002148,248330
PC8578721,2026-09-04T11:22:00.000,Stoppage,216,WEST125TH STREET,10027,Manhattan,Stoppage done,,,1019300037,1,1930,37,40.80921680496,-73.94893872654,"{'latitude': '40.80921680496', 'longitude': '-73.94893872654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,222,1058641,Harlem (South),,
PC8762749,2026-09-04T11:22:00.000,Compliance,663,DEKALB AVENUE,11216,Brooklyn,Failed for Other Reason,Summons Issued,Harborage,3017740062,3,1774,62,40.691571195213,-73.949678248848,"{'latitude': '40.691571195213', 'longitude': '-73.949678248848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,253,3049461,Bedford-Stuyvesant (West),,
PC8693704,2026-09-04T11:22:19.000,Compliance,1041,GRANT AVENUE,10456,Bronx,Failed for Other Reason,Summons Issued,Harborage,2024510038,2,2451,38,40.829868949504,-73.917167146577,"{'latitude': '40.829868949504', 'longitude': '-73.917167146577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,18101,2002638,Concourse-Concourse Village,,
PC8769533,2026-09-04T11:23:24.000,Initial,873,FAIRMOUNT PLACE,10460,Bronx,Failed for Other Reason,COTA,Harborage,2029600107,2,2960,107,40.841681257396,-73.886955977101,"{'latitude': '40.841681257396', 'longitude': '-73.886955977101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,36502,2103779,Tremont,,
PC8637461,2026-09-04T11:23:31.000,Treatments,642,LAFAYETTE AVENUE,11216,Brooklyn,Bait applied,,,3017890035,3,1789,35,40.690110764525,-73.949199767577,"{'latitude': '40.690110764525', 'longitude': '-73.949199767577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,251,3049954,Bedford-Stuyvesant (West),,
PC8765693,2026-09-04T11:24:00.000,Initial,461,48 STREET,11220,Brooklyn,Failed for Rat Activity and Other Reason,COTA,"Droppings, Harborage",3007650050,3,765,50,40.646781545552,-74.01006837821,"{'latitude': '40.646781545552', 'longitude': '-74.01006837821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,38,80,3012252,Sunset Park (West),981456,174919
PC8739420,2026-09-04T11:24:00.000,Compliance,624,EAST  183 STREET,10458,Bronx,Failed for Rat Activity and Other Reason,Summons Issued,"Droppings, Runways, Harborage",2030710053,2,3071,53,40.85280155828,-73.888361227438,"{'latitude': '40.85280155828', 'longitude': '-73.888361227438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,391,2012092,Belmont,1015134,249998
PC8746843,2026-09-04T11:25:00.000,Treatments,651,GREENE AVENUE,11221,Brooklyn,Bait applied,,,3017950055,3,1795,55,40.689339322666,-73.943019877824,"{'latitude': '40.689339322666', 'longitude': '-73.943019877824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,263,3050252,Bedford-Stuyvesant (West),,
PC8758092,2026-09-04T11:25:30.000,Compliance,2089,ADAM C POWELL BLVD,10027,Manhattan,Failed for Rat Activity,Summons Issued,Burrows,1019090063,1,1909,63,40.808596333,-73.948581580091,"{'latitude': '40.808596333', 'longitude': '-73.948581580091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,222,1057837,Harlem (South),,
PC8743502,2026-09-04T11:25:44.000,Treatments,249,WEST 131 STREET,10027,Manhattan,Bait applied,,,1019370012,1,1937,12,40.813577577035,-73.947544502308,"{'latitude': '40.813577577035', 'longitude': '-73.947544502308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,226,1058695,Harlem (North),,
PC8769764,2026-09-04T11:26:00.000,Initial,479,WEST  146 STREET,10031,Manhattan,Failed for Rat Activity and Other Reason,COTA,"Droppings, Burrows, Garbage, Harborage",1020610001,1,2061,1,40.825667707479,-73.946541277998,"{'latitude': '40.825667707479', 'longitude': '-73.946541277998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,231,1061376,Hamilton Heights-Sugar Hill,999045,240097
PC8773087,2026-09-04T11:28:50.000,Initial,1063,NEW YORK AVENUE,11203,Brooklyn,Failed for Other Reason,COTA,Harborage,3049040047,3,4904,47,40.647433637283,-73.946295446759,"{'latitude': '40.647433637283', 'longitude': '-73.946295446759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,45,856,3110161,East Flatbush-Erasmus,999153,175161
PC8773223,2026-09-04T11:30:00.000,Initial,125,LEONARD STREET,11206,Brooklyn,Failed for Rat Activity and Other Reason,COTA,"Droppings, Runways, Gnawing, Harborage",3030410017,3,3041,17,40.707854574505,-73.946683014169,"{'latitude': '40.707854574505', 'longitude': '-73.946683014169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,34,511,3400428,East Williamsburg,999032,197174
PC8681515,2026-09-04T11:30:12.000,Treatments,2378,WEBSTER AVENUE,10458,Bronx,Bait applied,,,2030310036,2,3031,36,40.858118288928,-73.894360512977,"{'latitude': '40.858118288928', 'longitude': '-73.894360512977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,38304,2011196,Belmont,,
PC8770000,2026-09-04T11:31:24.000,Initial,356,EAST 169 STREET,10456,Bronx,Failed for Other Reason,COTA,Harborage,2024360073,2,2436,73,40.83454115289,-73.910714320436,"{'latitude': '40.83454115289', 'longitude': '-73.910714320436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,17701,2002353,Concourse-Concourse Village,,
PC8697489,2026-09-04T11:31:30.000,Compliance,268,WEST 125 STREET,10027,Manhattan,Failed for Rat Activity,Summons Issued,"Burrows, Runways",1019300059,1,1930,59,40.809815780231,-73.950354338977,"{'latitude': '40.809815780231', 'longitude': '-73.950354338977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,222,1058651,Harlem (South),,
PC8571760,2026-09-04T11:31:50.000,Compliance,1071,NEW YORK AVENUE,11203,Brooklyn,Failed for Rat Activity,Summons Issued,Burrows,3049040044,3,4904,44,40.64729364674,-73.946281145475,"{'latitude': '40.64729364674', 'longitude': '-73.946281145475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,45,856,3110158,East Flatbush-Erasmus,999157,175110
PC8772259,2026-09-04T11:32:38.000,Initial,72A,ROGERS AVENUE,11216,Brooklyn,Failed for Rat Activity,,Burrows,3012320020,3,1232,20,40.674198131338,-73.952885489936,"{'latitude': '40.674198131338', 'longitude': '-73.952885489936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,36,221,3031175,Crown Heights (North),,
PC8703146,2026-09-04T11:32:59.000,Treatments,211,EAST   21 STREET,10010,Manhattan,Bait applied,,,1009020011,1,902,11,40.737333612147,-73.983574164748,"{'latitude': '40.737333612147', 'longitude': '-73.983574164748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,2,64,1019635,Gramercy,988802,207910
