inspection_type,job_id,boro_code,block,lot,house_number,street_name,zip_code,latitude,longitude,borough,inspection_date,result,location,community_board,council_district,census_tract,nta,bbl,bin,x_coord,y_coord
Initial,PC8763758,4,3465,34,57-23,CATALPA AVENUE,11385,40.700959208318,-73.903814330258,Queens,2026-08-12T11:03:20.000,Failed for Rat Activity,"{'latitude': '40.700959208318', 'longitude': '-73.903814330258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,30,551,Ridgewood,4034650034,4082836,,
Compliance,PC8717163,3,1658,1,175,PATCHEN AVENUE,11221,40.685457084301,-73.926563322531,Brooklyn,2026-08-12T11:04:00.000,Failed for Rat Activity,"{'latitude': '40.685457084301', 'longitude': '-73.926563322531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,41,383,Bedford-Stuyvesant (East),3016580001,3045920,,
Compliance,PC8740579,1,1831,121,213,WEST 115 STREET,10026,40.802856532383,-73.953780164393,Manhattan,2026-08-12T11:04:51.000,Failed for Rat Activity and Other Reason,"{'latitude': '40.802856532383', 'longitude': '-73.953780164393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,218,Harlem (South),1018310121,1055252,,
Treatments,PC8698062,3,4620,30,210,EAST   51 STREET,11203,40.656940955225,-73.929935857028,Brooklyn,2026-08-12T11:05:00.000,Bait applied,"{'latitude': '40.656940955225', 'longitude': '-73.929935857028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,41,878,East Flatbush-Rugby,3046200030,3100201,1003690,178628
Initial,PC8760526,2,2868,55,1851,HARRISON AVENUE,10453,40.851398451054,-73.913153216498,Bronx,2026-08-12T11:05:10.000,Failed for Other Reason,"{'latitude': '40.851398451054', 'longitude': '-73.913153216498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,243,University Heights (South)-Morris Heights,2028680055,2008544,,
Treatments,PC8628646,1,2108,75,1985,AMSTERDAM AVENUE,10032,40.833668876696,-73.941428619232,Manhattan,2026-08-12T11:05:31.000,Bait applied,"{'latitude': '40.833668876696', 'longitude': '-73.941428619232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,239,Washington Heights (South),1021080075,1062523,,
Initial,PC8755891,1,619,70,226,WEST    4 STREET,10014,40.734032799749,-74.002915512921,Manhattan,2026-08-12T11:05:48.000,Failed for Rat Activity,"{'latitude': '40.734032799749', 'longitude': '-74.002915512921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,3,73,West Village,1006190070,1011167,983442,206707
Stoppage,PC8761364,1,1559,46,404,East 80 street,10075,40.772698989164,-73.951465239597,Manhattan,2026-08-12T11:06:00.000,Stoppage done,"{'latitude': '40.772698989164', 'longitude': '-73.951465239597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,5,13603,Upper East Side-Yorkville,1015590046,1050353,,
Compliance,PC8725498,4,621,13,32-61,33 STREET,11106,40.760780160759,-73.924129998929,Queens,2026-08-12T11:06:00.000,Failed for Rat Activity,"{'latitude': '40.760780160759', 'longitude': '-73.924129998929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,22,59,Astoria (Central),4006210013,4008746,,
Initial,PC8763498,4,3466,58,57-23,MYRTLE AVENUE,11385,40.700461623692,-73.902888183958,Queens,2026-08-12T11:06:00.000,Failed for Rat Activity and Other Reason,"{'latitude': '40.700461623692', 'longitude': '-73.902888183958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,30,551,Ridgewood,4034660058,4082870,,
Compliance,PC8697486,2,3149,73,2080,RYER AVENUE,10457,40.85306824073,-73.900813740652,Bronx,2026-08-12T11:06:07.000,Failed for Rat Activity and Other Reason,"{'latitude': '40.85306824073', 'longitude': '-73.900813740652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,15,381,Mount Hope,2031490073,2013525,,
Treatments,PC8716609,1,1054,15,433,WEST 44 STREET,10036,40.760184696064,-73.992755271358,Manhattan,2026-08-12T11:07:21.000,Bait applied,"{'latitude': '40.760184696064', 'longitude': '-73.992755271358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,3,12102,Hell's Kitchen,1010540015,1026407,,
Initial,PC8765668,1,279,30,000,MADISON STREET,,0.00000000000000000000,0.00000000000000000000,Manhattan,2026-08-12T11:07:34.000,Failed for Rat Activity,"{'latitude': '0.0', 'longitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
Initial,PC8760296,2,3055,56,4636,3 AVENUE,10458,40.85637223305,-73.89098691169,Bronx,2026-08-12T11:07:43.000,Failed for Rat Activity,"{'latitude': '40.85637223305', 'longitude': '-73.89098691169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,387,Belmont,2030550056,2011702,,
Stoppage,PC8757409,2,3319,50,2,MINERVA PLACE,10468,40.871671390208,-73.891015970128,Bronx,2026-08-12T11:08:00.000,Stoppage done,"{'latitude': '40.871671390208', 'longitude': '-73.891015970128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,14,40701,Bedford Park,2033190050,2017591,,
Initial,PC8760403,2,2868,53,1855,HARRISON AVENUE,10453,40.851469751211,-73.913069984825,Bronx,2026-08-12T11:09:10.000,Failed for Other Reason,"{'latitude': '40.851469751211', 'longitude': '-73.913069984825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,243,University Heights (South)-Morris Heights,2028680053,2008542,,
Initial,PC8763009,3,1865,10,1275,BEDFORD AVENUE,11216,40.679495649947,-73.953130501773,Brooklyn,2026-08-12T11:09:36.000,Failed for Other Reason,"{'latitude': '40.679495649947', 'longitude': '-73.953130501773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,36,247,Bedford-Stuyvesant (West),3018650010,3349158,,
Treatments,PC8699129,2,3328,60,3511,BAINBRIDGE AVENUE,10467,40.881380553828,-73.878393435345,Bronx,2026-08-12T11:10:51.000,Bait applied,"{'latitude': '40.881380553828', 'longitude': '-73.878393435345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,11,43101,Norwood,2033280060,2017800,1017877,260414
Initial,PC8760252,2,3068,28,586,EAST 179 STREET,10457,40.848194666965,-73.892840159665,Bronx,2026-08-12T11:11:00.000,Failed for Rat Activity,"{'latitude': '40.848194666965', 'longitude': '-73.892840159665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,37504,Tremont,2030680028,2011968,,
Initial,PC8760655,2,2868,51,1859,HARRISON AVENUE,10453,40.851541051308,-73.912986752974,Bronx,2026-08-12T11:11:00.000,Failed for Other Reason,"{'latitude': '40.851541051308', 'longitude': '-73.912986752974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,243,University Heights (South)-Morris Heights,2028680051,2008540,,
Compliance,PC8743109,2,3030,26,413,EAST 180 STREET,10457,40.852176213282,-73.897695551652,Bronx,2026-08-12T11:11:46.000,Failed for Rat Activity,"{'latitude': '40.852176213282', 'longitude': '-73.897695551652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,379,Mount Hope,2030300026,2011134,,
Treatments,PC8605384,2,3031,69,4575,PARK AVENUE,10458,40.856775723654,-73.893936084184,Bronx,2026-08-12T11:12:00.000,Bait applied,"{'latitude': '40.856775723654', 'longitude': '-73.893936084184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,38304,Belmont,2030310069,2011213,,
Compliance,PC8538148,4,10156,1,166-02,JAMAICA AVENUE,11432,40.705891867632,-73.793738939258,Queens,2026-08-12T11:12:46.000,Failed for Rat Activity,"{'latitude': '40.705891867632', 'longitude': '-73.793738939258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,27,444,Jamaica,4101560001,4216243,,
Compliance,PC8732014,1,2072,1,3440,BROADWAY,10031,40.823224733418,-73.952432705059,Manhattan,2026-08-12T11:13:58.000,Failed for Rat Activity,"{'latitude': '40.823224733418', 'longitude': '-73.952432705059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,225,Hamilton Heights-Sugar Hill,1020720001,1061758,997415,239206
Treatments,PC8737427,4,3512,21,60-24,67 AVENUE,11385,40.704946279718,-73.899354243818,Queens,2026-08-12T11:14:37.000,Bait applied,"{'latitude': '40.704946279718', 'longitude': '-73.899354243818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,30,585,Ridgewood,4035120021,4084212,1012155,196126
Compliance,PC8738851,4,1768,61,37-91,102 STREET,11368,40.750599316215,-73.864077139422,Queens,2026-08-12T11:15:00.000,Failed for Rat Activity and Other Reason,"{'latitude': '40.750599316215', 'longitude': '-73.864077139422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21,40502,North Corona,4017680061,4044252,1021910,212772
Initial,PC8759908,3,5078,6,1716,CATON AVENUE,11226,40.651085671697,-73.964109708325,Brooklyn,2026-08-12T11:15:09.000,Failed for Rat Activity,"{'latitude': '40.651085671697', 'longitude': '-73.964109708325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,40,506,Flatbush (West)-Ditmas Park-Parkville,3050780006,3116491,994209,176489
Initial,PC8760118,2,2868,48,1863,HARRISON AVENUE,10453,40.851606859141,-73.91289991345,Bronx,2026-08-12T11:15:13.000,Failed for Other Reason,"{'latitude': '40.851606859141', 'longitude': '-73.91289991345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,243,University Heights (South)-Morris Heights,2028680048,2008538,,
Initial,PC8764116,2,2765,249,644,BARRETTO STREET,10474,40.812824940151,-73.888909019547,Bronx,2026-08-12T11:15:42.000,Failed for Other Reason,"{'latitude': '40.812824940151', 'longitude': '-73.888909019547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,17,9301,Hunts Point,2027650249,2006643,1015001,235433
Initial,PC8760437,2,3055,58,518,EAST 187 STREET,10458,40.856983654049,-73.890299054331,Bronx,2026-08-12T11:15:43.000,Failed for Rat Activity,"{'latitude': '40.856983654049', 'longitude': '-73.890299054331', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,387,Belmont,2030550058,2011704,,
Compliance,PC8743665,2,3157,59,2175,RYER AVENUE,10457,40.854692501047,-73.900095562566,Bronx,2026-08-12T11:16:31.000,Failed for Rat Activity,"{'latitude': '40.854692501047', 'longitude': '-73.900095562566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,15,381,Mount Hope,2031570059,2013716,,
Initial,PC8760858,2,2429,34,1109,CLAY AVENUE,10456,40.829791041059,-73.91205410917,Bronx,2026-08-12T11:18:44.000,Failed for Rat Activity and Other Reason,"{'latitude': '40.829791041059', 'longitude': '-73.91205410917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,175,Concourse-Concourse Village,2024290034,2002150,1008588,241607
Initial,PC8760522,2,2868,47,1865,HARRISON AVENUE,10453,40.851642507764,-73.912856490014,Bronx,2026-08-12T11:19:13.000,Failed for Other Reason,"{'latitude': '40.851642507764', 'longitude': '-73.912856490014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,243,University Heights (South)-Morris Heights,2028680047,2008537,,
Compliance,PC8740816,1,1831,17,223,WEST 115 STREET,10026,40.803026865925,-73.954177372596,Manhattan,2026-08-12T11:19:51.000,Failed for Other Reason,"{'latitude': '40.803026865925', 'longitude': '-73.954177372596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,218,Harlem (South),1018310017,1055230,,
Treatments,PC8601385,2,2534,8,1380,UNIVERSITY AVENUE,10452,40.842418386645,-73.925926764799,Bronx,2026-08-12T11:20:55.000,Bait applied,"{'latitude': '40.842418386645', 'longitude': '-73.925926764799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,201,Highbridge,2025340008,2003556,1004745,246204
Initial,PC8760358,2,2868,175,1879,HARRISON AVENUE,10453,40.852127752596,-73.912103985677,Bronx,2026-08-12T11:21:15.000,Failed for Other Reason,"{'latitude': '40.852127752596', 'longitude': '-73.912103985677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,243,University Heights (South)-Morris Heights,2028680175,2008578,,
Compliance,PC8717082,3,1653,74,JEFFERSON,AVENUE,11221,,,Brooklyn,2026-08-12T11:22:00.000,Failed for Other Reason,,,,,,,,,
Treatments,PC8690755,1,1071,7503,521,WEST 42 STREET,10036,40.760108021448,-73.996610467201,Manhattan,2026-08-12T11:22:21.000,Bait applied,"{'latitude': '40.760108021448', 'longitude': '-73.996610467201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,3,12901,Hell's Kitchen,1010717503,1087676,985140,216235
Treatments,PC8692366,1,2108,52,469,WEST  157 STREET,10032,40.832524213959,-73.94122003788,Manhattan,2026-08-12T11:23:25.000,Bait applied,"{'latitude': '40.832524213959', 'longitude': '-73.94122003788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,239,Washington Heights (South),1021080052,1062508,1000516,242596
Treatments,PC8733180,1,1677,5,305,EAST 105 STREET,10029,40.789783699417,-73.94252911088,Manhattan,2026-08-12T11:23:55.000,Bait applied,"{'latitude': '40.789783699417', 'longitude': '-73.94252911088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,170,East Harlem (South),1016770005,1052754,,
Stoppage,PC8721084,1,906,41,226,East 26 street.,10010,40.740195925107,-73.98053497879,Manhattan,2026-08-12T11:24:00.000,Stoppage done,"{'latitude': '40.740195925107', 'longitude': '-73.98053497879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,2,66,Murray Hill-Kips Bay,1009060041,1019841,,
Compliance,PC8747410,4,608,29,34-06,32 STREET,11106,40.758994993974,-73.926702122965,Queens,2026-08-12T11:25:00.000,Failed for Rat Activity and Other Reason,"{'latitude': '40.758994993974', 'longitude': '-73.926702122965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,22,57,Astoria (Central),4006080029,4008165,1004556,215810
Treatments,PC8723982,3,3412,26,1246,HALSEY STREET,11207,40.692424153062,-73.90862634255,Brooklyn,2026-08-12T11:25:00.000,Bait applied,"{'latitude': '40.692424153062', 'longitude': '-73.90862634255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,437,Bushwick (East),3034120026,3078878,,
Stoppage,PC8757408,2,3319,8,2850,CRESTON AVENUE,10468,40.870856774617,-73.891617527255,Bronx,2026-08-12T11:27:00.000,Stoppage done,"{'latitude': '40.870856774617', 'longitude': '-73.891617527255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,14,40701,Bedford Park,2033190008,2017576,,
Initial,PC8760079,2,2868,176,1877,HARRISON AVENUE,10453,40.852103077657,-73.912140165807,Bronx,2026-08-12T11:27:15.000,Failed for Other Reason,"{'latitude': '40.852103077657', 'longitude': '-73.912140165807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,243,University Heights (South)-Morris Heights,2028680176,2008579,,
Compliance,PC8699078,1,1517,149,146,EAST   89 STREET,10128,40.781249859952,-73.953791609434,Manhattan,2026-08-12T11:28:08.000,Failed for Rat Activity and Other Reason,"{'latitude': '40.781249859952', 'longitude': '-73.953791609434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,5,14802,Upper East Side-Carnegie Hill,1015170149,1048104,997047,223913
Compliance,PC8697313,2,3149,125,2180,RYER AVENUE,10457,40.854774795795,-73.900041215186,Bronx,2026-08-12T11:28:12.000,Failed for Rat Activity,"{'latitude': '40.854774795795', 'longitude': '-73.900041215186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,15,381,Mount Hope,2031490125,2013544,,
Initial,PC8760337,2,2868,174,1881,HARRISON AVENUE,10453,40.852144201628,-73.912078660662,Bronx,2026-08-12T11:29:15.000,Failed for Other Reason,"{'latitude': '40.852144201628', 'longitude': '-73.912078660662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,243,University Heights (South)-Morris Heights,2028680174,2008577,,
Compliance,PC8743067,2,3030,136,405,EAST 182 STREET,10457,40.854829064567,-73.896238269996,Bronx,2026-08-12T11:29:46.000,Failed for Rat Activity and Other Reason,"{'latitude': '40.854829064567', 'longitude': '-73.896238269996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,38304,Belmont,2030300136,2011160,,
Initial,PC8760720,2,2868,173,1883,HARRISON AVENUE,10453,40.852166131816,-73.91204248413,Bronx,2026-08-12T11:30:00.000,Failed for Other Reason,"{'latitude': '40.852166131816', 'longitude': '-73.91204248413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,243,University Heights (South)-Morris Heights,2028680173,2008576,,
Initial,PC8761011,1,1661,22,2163,2 AVENUE,10029,40.793995589368,-73.939982914525,Manhattan,2026-08-12T11:30:16.000,Failed for Rat Activity,"{'latitude': '40.793995589368', 'longitude': '-73.939982914525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,180,East Harlem (North),1016610022,1052502,,
