inspection_type,job_ticket_or_work_order_id,job_id,job_progress,bbl,boro_code,block,lot,house_number,street_name,zip_code,latitude,longitude,borough,inspection_date,result,approved_date,location,community_board,council_district,census_tract,bin,nta,x_coord,y_coord
Treatments,3062892,PC8626864,3,3020190016,3,02019,0016,70,LEFFERTS PLACE,11238,40.681249632581,-73.960614160774,Brooklyn,2026-02-04T10:23:29.000,Bait applied,2026-02-05T12:08:56.000,"{'latitude': '40.681249632581', 'longitude': '-73.960614160774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,35,227,3057833,Bedford-Stuyvesant (West),995174,187479
Compliance,14237018,PC8631645,6,1004490052,1,00449,0052,59,EAST 7 STREET,10003,40.72762584966,-73.987281941595,Manhattan,2026-02-04T10:29:21.000,Rat Activity,2026-02-05T12:01:10.000,"{'latitude': '40.72762584966', 'longitude': '-73.987281941595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,38,1006354,East Village,,
Treatments,3062739,PC8634823,4,1018460041,1,01846,0041,303,WEST 111 STREET,10026,40.801332048386,-73.957931381309,Manhattan,2026-02-04T10:33:47.000,Monitoring visit,2026-02-05T12:15:48.000,"{'latitude': '40.801332048386', 'longitude': '-73.957931381309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,19702,1055762,Harlem (South),,
Compliance,14237687,PC8640945,2,2045620038,2,04562,0038,1232,ADEE AVENUE,10469,40.869403917218,-73.851511100247,Bronx,2026-02-04T10:35:15.000,Failed for Other R,2026-02-06T09:45:31.000,"{'latitude': '40.869403917218', 'longitude': '-73.851511100247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,12,348,2055267,Pelham Gardens,1025318,256062
Compliance,14237653,PC8630581,2,,2,03211,0004,DR,M L KING JR BLVD,10453,,,Bronx,2026-02-04T10:38:18.000,Rat Activity,2026-02-05T11:54:51.000,,,,,,,,
Initial,14237175,PC8665115,1,1018707501,1,01870,7501,2605,BROADWAY,10025,40.796151185764,-73.97069837449,Manhattan,2026-02-04T10:40:32.000,Failed for Other R,2026-02-05T10:15:22.000,"{'latitude': '40.796151185764', 'longitude': '-73.97069837449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,7,187,1056414,Upper West Side-Manhattan Valley,992363,229340
Compliance,14237812,PC8624491,2,1021800480,1,2180,0480,4411,BROADWAY,10040,40.855507016896,-73.933239584267,Manhattan,2026-02-04T10:44:00.000,Rat Activity,2026-02-06T09:38:49.000,"{'latitude': '40.855507016896', 'longitude': '-73.933239584267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,279,1064458,Washington Heights (North),,
Compliance,14237654,PC8630634,2,2032110009,2,03211,0009,2170,UNIVERSITY AVENUE,10453,40.858095215275,-73.909106408573,Bronx,2026-02-04T10:48:49.000,Failed for Rat Act,2026-02-05T11:57:32.000,"{'latitude': '40.858095215275', 'longitude': '-73.909106408573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,251,2014580,University Heights (South)-Morris Heights,,
Treatments,3062840,PC8513396,7,3032540075,3,03254,0075,47,STANHOPE STREET,11221,40.695858894963,-73.925195876618,Brooklyn,2026-02-04T10:50:15.000,Bait applied,2026-02-05T11:54:43.000,"{'latitude': '40.695858894963', 'longitude': '-73.925195876618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,34,421,3074093,Bushwick (West),,
Treatments,3062855,PC8619009,6,2031420094,2,03142,0094,1965,WEBSTER AVENUE,10457,40.849455419517,-73.899948031085,Bronx,2026-02-04T10:50:42.000,Bait applied,2026-02-06T08:13:37.000,"{'latitude': '40.849455419517', 'longitude': '-73.899948031085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,15,379,2013301,Mount Hope,,
Treatments,3062799,PC8631018,3,2033550080,2,03355,0080,365,EAST  209 STREET,10467,40.876281076548,-73.873513883475,Bronx,2026-02-04T10:51:00.000,Bait applied,2026-02-06T09:57:37.000,"{'latitude': '40.876281076548', 'longitude': '-73.873513883475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,11,42902,2018597,Norwood,1019229,258558
Compliance,14237799,PC8611707,2,2033270060,2,03327,0060,3405,KOSSUTH AVENUE,10467,40.880308079411,-73.881707917657,Bronx,2026-02-04T10:55:00.000,Failed for Rat Act,2026-02-06T09:50:14.000,"{'latitude': '40.880308079411', 'longitude': '-73.881707917657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,11,421,2017764,Norwood,,
Compliance,14237168,PC8640658,2,4158530098,4,15853,0098,217,BEACH   44 STREET,11691,40.593216652484,-73.775343181096,Queens,2026-02-04T10:55:31.000,Failed for Rat Act,2026-02-05T11:51:23.000,"{'latitude': '40.593216652484', 'longitude': '-73.775343181096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,31,97204,4529847,Rockaway Beach-Arverne-Edgemere,1046643,155484
Stoppage,3062877,PC8619662,1,,1,00387,0155,EAST,5 STREET,10009,,,Manhattan,2026-02-04T10:57:00.000,Stoppage done,2026-02-06T09:52:31.000,,,,,,,,
Stoppage,3062881,PC8619663,1,,1,00387,0046,EAST,4 STREET,10009,,,Manhattan,2026-02-04T11:00:00.000,Stoppage done,2026-02-06T09:52:20.000,,,,,,,,
Initial,14237688,PC8664206,1,2047590027,2,04759,0027,3135,SEYMOUR AVENUE,10469,40.87121416198,-73.846361778415,Bronx,2026-02-04T11:00:15.000,Failed for Other R,2026-02-06T09:21:29.000,"{'latitude': '40.87121416198', 'longitude': '-73.846361778415', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,12,364,2061686,Eastchester-Edenwald-Baychester,1026741,256724
Initial,14237176,PC8662317,1,1018720052,1,01872,0052,2647,BROADWAY,10025,40.797471159808,-73.969733451287,Manhattan,2026-02-04T11:00:33.000,Rat Activity,2026-02-05T10:17:06.000,"{'latitude': '40.797471159808', 'longitude': '-73.969733451287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,7,187,1056486,Upper West Side-Manhattan Valley,992630,229821
Treatments,3062767,PC8559579,9,1020500041,1,02050,0041,349,Convent Avenue,10031,40.824339202625,-73.946433952673,Manhattan,2026-02-04T11:02:04.000,Bait applied,2026-02-05T17:02:35.000,"{'latitude': '40.824339202625', 'longitude': '-73.946433952673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,9,227,1060947,Hamilton Heights-Sugar Hill,,
Treatments,3062819,PC8623451,4,1021620001,1,02162,0001,111,WADSWORTH AVENUE,10033,40.848202184109,-73.936138564881,Manhattan,2026-02-04T11:02:04.000,Bait applied,2026-02-05T09:22:12.000,"{'latitude': '40.848202184109', 'longitude': '-73.936138564881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,263,1079921,Washington Heights (South),,
Compliance,14236990,PC8631698,6,1004520046,1,00452,0046,223,EAST 10 STREET,10003,40.729256038582,-73.985575022346,Manhattan,2026-02-04T11:03:00.000,Rat Activity,2026-02-04T15:58:41.000,"{'latitude': '40.729256038582', 'longitude': '-73.985575022346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,4001,1006461,East Village,,
Compliance,14237655,PC8630551,2,2032110021,2,03211,0021,2194,UNIVERSITY AVENUE,10453,40.858460006471,-73.9087805503,Bronx,2026-02-04T11:06:27.000,Rat Activity,2026-02-05T11:58:38.000,"{'latitude': '40.858460006471', 'longitude': '-73.9087805503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,251,2014583,University Heights (South)-Morris Heights,,
Stoppage,3062701,PC8611116,13,2031100049,2,03110,0049,2158,PROSPECT AVENUE,10457,40.848434637727,-73.885523941219,Bronx,2026-02-04T11:07:00.000,Stoppage done,2026-02-04T11:46:29.000,"{'latitude': '40.848434637727', 'longitude': '-73.885523941219', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,371,2000000,Tremont,,
Compliance,14237732,PC8574863,6,1019690040,1,01969,0040,41,ST NICHOLAS TERRACE,10027,40.813656067514,-73.951261849079,Manhattan,2026-02-04T11:09:05.000,Failed for Rat Act,2026-02-05T10:02:42.000,"{'latitude': '40.813656067514', 'longitude': '-73.951261849079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,9,21303,1059613,Manhattanville-West Harlem,,
Stoppage,3062702,PC8646137,1,1016380050,1,01638,0050,156,EAST 111 STREET,10029,40.795262739021,-73.943571738332,Manhattan,2026-02-04T11:10:00.000,Stoppage done,2026-02-04T11:46:19.000,"{'latitude': '40.795262739021', 'longitude': '-73.943571738332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,8,172,1000000,East Harlem (South),,
Stoppage,3062882,PC8619664,1,1003870040,1,00387,0040,53,AVENUE C,10009,40.722294503064,-73.980165029712,Manhattan,2026-02-04T11:10:00.000,Stoppage done,2026-02-06T09:52:09.000,"{'latitude': '40.722294503064', 'longitude': '-73.980165029712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,2601,1000000,East Village,,
Initial,14237102,PC8667059,1,4127780098,4,12778,0098,218-05,FRANCIS LEWIS BOULEVARD,11411,40.691581434042,-73.743807622966,Queens,2026-02-04T11:11:20.000,Failed for Other R,2026-02-05T11:04:23.000,"{'latitude': '40.691581434042', 'longitude': '-73.743807622966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13,27,610,4275389,Cambria Heights,1055296,191345
Compliance,14237553,PC8590275,6,1021710028,1,02171,0028,36,ELLWOOD STREET,10040,40.859835151538,-73.928177612724,Manhattan,2026-02-04T11:12:00.000,Failed for Other R,2026-02-05T09:47:22.000,"{'latitude': '40.859835151538', 'longitude': '-73.928177612724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,283,1064126,Washington Heights (North),1004117,252549
Treatments,3062741,PC8625111,4,1018470068,1,01847,0068,320,MANHATTAN AVENUE,10026,40.803407104976,-73.958005918554,Manhattan,2026-02-04T11:12:47.000,Monitoring visit,2026-02-05T12:15:07.000,"{'latitude': '40.803407104976', 'longitude': '-73.958005918554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,19702,1055821,Harlem (South),,
Stoppage,3062703,PC8633145,2,1016220050,1,01622,0050,1781,Madison Ave,10035,40.800585209093,-73.9443943411,Manhattan,2026-02-04T11:13:00.000,Stoppage done,2026-02-04T11:46:09.000,"{'latitude': '40.800585209093', 'longitude': '-73.9443943411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,9,184,1000000,East Harlem (North),,
Initial,14237563,PC8652300,1,2031950051,2,03195,0051,2170,DAVIDSON AVENUE,10453,40.856758802675,-73.906031882155,Bronx,2026-02-04T11:14:52.000,Failed for Rat Act,2026-02-05T11:10:47.000,"{'latitude': '40.856758802675', 'longitude': '-73.906031882155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,251,2014194,University Heights (South)-Morris Heights,,
Compliance,14237656,PC8630702,2,2032110023,2,03211,0023,2198,UNIVERSITY AVENUE,10453,40.858520347458,-73.908726240869,Bronx,2026-02-04T11:14:54.000,Rat Activity,2026-02-05T12:00:12.000,"{'latitude': '40.858520347458', 'longitude': '-73.908726240869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,251,2014584,University Heights (South)-Morris Heights,,
Treatments,3062770,PC8559581,9,1020500041,1,02050,0041,349,Convent Avenue,10031,40.824339202625,-73.946433952673,Manhattan,2026-02-04T11:15:22.000,Bait applied,2026-02-05T17:02:34.000,"{'latitude': '40.824339202625', 'longitude': '-73.946433952673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,9,227,1060947,Hamilton Heights-Sugar Hill,,
Treatments,3062822,PC8641753,4,1021450035,1,02145,0035,96,WADSWORTH AVENUE,10033,40.84770286095,-73.936533026479,Manhattan,2026-02-04T11:17:04.000,Bait applied,2026-02-05T09:23:19.000,"{'latitude': '40.84770286095', 'longitude': '-73.936533026479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,263,1063566,Washington Heights (South),,
Stoppage,3062704,PC8628080,1,1004060038,1,00406,0038,198,AVENUE B,10009,40.72825042075,-73.978900452262,Manhattan,2026-02-04T11:18:00.000,Stoppage done,2026-02-04T11:44:58.000,"{'latitude': '40.72825042075', 'longitude': '-73.978900452262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,34,1000000,East Village,,
Stoppage,3062705,PC8628079,1,1004060046,1,00406,0046,537,EAST 12 STREET,10009,40.72868709983,-73.980372384645,Manhattan,2026-02-04T11:20:00.000,Stoppage done,2026-02-04T11:44:43.000,"{'latitude': '40.72868709983', 'longitude': '-73.980372384645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,34,1000000,East Village,,
Stoppage,3062706,PC8620681,1,,1,00379,0001,000,AVENUE C,,0.00000000000000000000,0.00000000000000000000,Manhattan,2026-02-04T11:20:00.000,Stoppage done,2026-02-04T11:44:35.000,"{'latitude': '0.0', 'longitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
Stoppage,3062707,PC8619667,1,1004390010,1,00439,0010,404,EAST 12 STREET,10009,40.729793668262,-73.983056467282,Manhattan,2026-02-04T11:21:00.000,Stoppage done,2026-02-04T11:44:26.000,"{'latitude': '40.729793668262', 'longitude': '-73.983056467282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,34,1000000,East Village,,
Stoppage,3062710,PC8619661,1,,1,00387,0121,EAST,6 STREET,10009,,,Manhattan,2026-02-04T11:22:00.000,Stoppage done,2026-02-04T11:44:09.000,,,,,,,,
Stoppage,3062709,PC8620594,1,1004010037,1,00401,0037,84,AVENUE B,10009,40.724185929243,-73.981867333432,Manhattan,2026-02-04T11:22:00.000,Stoppage done,2026-02-04T11:44:16.000,"{'latitude': '40.724185929243', 'longitude': '-73.981867333432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,2,32,1000000,East Village,,
Stoppage,3062711,PC8598088,1,,1,00393,0020,000,East 11 STREET,,0.00000000000000000000,0.00000000000000000000,Manhattan,2026-02-04T11:23:00.000,Stoppage done,2026-02-04T11:44:00.000,"{'latitude': '0.0', 'longitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
Initial,14237016,PC8656716,1,3044157501,3,04415,7501,1019,VAN SICLEN AVENUE,11207,40.655032750284,-73.882321545517,Brooklyn,2026-02-04T11:23:32.000,Failed for Other R,2026-02-05T10:59:14.000,"{'latitude': '40.655032750284', 'longitude': '-73.882321545517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,42,1078,3324259,East New York-New Lots,1016902,177947
Stoppage,3062712,PC8598090,1,,1,00377,0011,000,East 8 STREET,,0.00000000000000000000,0.00000000000000000000,Manhattan,2026-02-04T11:24:00.000,Stoppage done,2026-02-04T11:43:52.000,"{'latitude': '0.0', 'longitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
Treatments,3062771,PC8557851,12,1020590001,1,02059,0001,1681,Amsterdam Ave,10031,40.824024491269,-73.948475669157,Manhattan,2026-02-04T11:25:24.000,Bait applied,2026-02-05T17:02:34.000,"{'latitude': '40.824024491269', 'longitude': '-73.948475669157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,227,1061269,Hamilton Heights-Sugar Hill,,
Initial,14237689,PC8659137,1,2052320026,2,05232,0026,3296,BOLLER AVENUE,10475,40.878742481481,-73.834168576712,Bronx,2026-02-04T11:28:15.000,Failed for Other R,2026-02-06T09:23:40.000,"{'latitude': '40.878742481481', 'longitude': '-73.834168576712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,12,46209,2113693,Eastchester-Edenwald-Baychester,1030108,259473
Compliance,14237345,PC8650661,2,3032950004,3,03295,0004,1124,GREENE AVENUE,11221,40.693450954811,-73.924019392341,Brooklyn,2026-02-04T11:29:35.000,Rat Activity,2026-02-05T13:05:20.000,"{'latitude': '40.693450954811', 'longitude': '-73.924019392341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,395,3075323,Bushwick (East),,
Initial,14237355,PC8657262,1,4016980001,4,01698,0001,32-07,103 STREET,11369,40.759115758726,-73.865936725176,Queens,2026-02-04T11:30:00.000,Failed for Other R,2026-02-05T12:09:17.000,"{'latitude': '40.759115758726', 'longitude': '-73.865936725176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21,365,4042029,East Elmhurst,1021390,215874
Treatments,3062868,PC8487364,9,1013620001,1,01362,0001,401,EAST 50 STREET,10022,40.753795563666,-73.965952692094,Manhattan,2026-02-04T11:30:14.000,Bait applied,2026-02-05T11:09:00.000,"{'latitude': '40.753795563666', 'longitude': '-73.965952692094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,4,8603,1040102,East Midtown-Turtle Bay,,
Treatments,3062800,PC8624316,3,2033350141,2,03335,0141,177,E MOSHOLU PARKWAY N,10467,40.875435949187,-73.881474346037,Bronx,2026-02-04T11:32:00.000,Bait applied,2026-02-06T09:57:27.000,"{'latitude': '40.875435949187', 'longitude': '-73.881474346037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,11,419,2000000,Norwood,,
Treatments,3062823,PC8641580,4,1021450015,1,02145,0015,4168,BROADWAY,10033,40.847226144721,-73.938123851104,Manhattan,2026-02-04T11:32:04.000,Bait applied,2026-02-05T09:23:33.000,"{'latitude': '40.847226144721', 'longitude': '-73.938123851104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,263,1063560,Washington Heights (South),,
Initial,14237683,PC8655067,1,2030610055,2,03061,0055,560,EAST 179 STREET,10457,40.84859340858,-73.893652788372,Bronx,2026-02-04T11:32:18.000,Failed for Other R,2026-02-05T11:13:07.000,"{'latitude': '40.84859340858', 'longitude': '-73.893652788372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,15,37504,2011844,Tremont,,
Treatments,3062801,PC8631017,3,2033350142,2,03335,0142,171,EAST MOSHOLU PARKWAY NORTH,10467,40.875559461691,-73.881474125014,Bronx,2026-02-04T11:35:00.000,Bait applied,2026-02-06T09:57:17.000,"{'latitude': '40.875559461691', 'longitude': '-73.881474125014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,11,419,2018017,Norwood,1017028,258292
Treatments,3062898,PC8557860,14,1020597503,1,02059,7503,475,West 143rd St,10031,40.823796554286,-73.948201243515,Manhattan,2026-02-04T11:35:11.000,Bait applied,2026-02-06T08:10:09.000,"{'latitude': '40.823796554286', 'longitude': '-73.948201243515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,227,1061270,Hamilton Heights-Sugar Hill,,
Initial,14237178,PC8664537,1,4157100058,4,15710,0058,11-27,BEACH CHANNEL DRIVE,11691,40.604575512933,-73.755677740565,Queens,2026-02-04T11:35:49.000,Failed for Other R,2026-02-05T11:49:48.000,"{'latitude': '40.604575512933', 'longitude': '-73.755677740565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,31,100803,4462950,Far Rockaway-Bayswater,1052093,159637
Initial,14237561,PC8651875,1,2031950061,2,03195,0061,10,WEST 182 STREET,10453,40.857219219478,-73.90518169964,Bronx,2026-02-04T11:35:52.000,Failed for Other R,2026-02-05T11:11:09.000,"{'latitude': '40.857219219478', 'longitude': '-73.90518169964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,251,2014195,University Heights (South)-Morris Heights,,
Treatments,3062838,PC8490513,9,3033480042,3,03348,0042,1098,BUSHWICK AVENUE,11221,40.690126534771,-73.919274192841,Brooklyn,2026-02-04T11:37:15.000,Bait applied,2026-02-04T23:12:04.000,"{'latitude': '40.690126534771', 'longitude': '-73.919274192841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,397,3076539,Bushwick (East),1006637,190721
Compliance,14237358,PC8651387,2,3032950007,3,03295,0007,1130,GREENE AVENUE,11221,40.693568903462,-73.923903861854,Brooklyn,2026-02-04T11:37:32.000,Rat Activity,2026-02-05T15:24:59.000,"{'latitude': '40.693568903462', 'longitude': '-73.923903861854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,395,3075326,Bushwick (East),,
Initial,14237569,PC8651661,1,2031950159,2,03195,0159,2184,DAVIDSON AVENUE,10453,40.857269067728,-73.905720266559,Bronx,2026-02-04T11:39:52.000,Rat Activity,2026-02-05T11:11:54.000,"{'latitude': '40.857269067728', 'longitude': '-73.905720266559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,251,2115082,University Heights (South)-Morris Heights,,
Compliance,14237370,PC8636407,2,2027850077,2,02785,0077,283,EAST 169 STREET,10456,40.835146329889,-73.912448136308,Bronx,2026-02-04T11:40:18.000,Rat Activity,2026-02-05T09:57:17.000,"{'latitude': '40.835146329889', 'longitude': '-73.912448136308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,17702,2007294,Mount Eden-Claremont (West),,
Initial,14237543,PC8659113,1,3048280075,3,04828,0075,305,CLARKSON AVENUE,11226,40.655463531477,-73.949395642478,Brooklyn,2026-02-04T11:42:09.000,Rat Activity,2026-02-05T10:38:27.000,"{'latitude': '40.655463531477', 'longitude': '-73.949395642478', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,40,804,3107747,Prospect Lefferts Gardens-Wingate,998291,178086
Compliance,14237733,PC8642410,2,1020870041,1,02087,0041,608,WEST 139 STREET,10031,40.823101998531,-73.954351379475,Manhattan,2026-02-04T11:44:05.000,Failed for Rat Act,2026-02-05T10:04:59.000,"{'latitude': '40.823101998531', 'longitude': '-73.954351379475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,225,1062304,Hamilton Heights-Sugar Hill,,
Compliance,14237359,PC8650869,2,3032950008,3,03295,0008,1132,GREENE AVENUE,11221,40.69360730393,-73.923864150612,Brooklyn,2026-02-04T11:47:32.000,Rat Activity,2026-02-05T15:21:47.000,"{'latitude': '40.69360730393', 'longitude': '-73.923864150612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,395,3075327,Bushwick (East),,
Compliance,14237554,PC8651505,2,1021730025,1,02173,0025,141,NAGLE AVENUE,10040,40.861025159844,-73.926274713756,Manhattan,2026-02-04T11:48:00.000,Rat Activity,2026-02-05T10:02:21.000,"{'latitude': '40.861025159844', 'longitude': '-73.926274713756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,10,283,1064153,Washington Heights (North),,
Initial,14237571,PC8652421,1,2031950157,2,03195,0157,2180,DAVIDSON AVENUE,10453,40.857241635261,-73.905738380698,Bronx,2026-02-04T11:48:52.000,Failed for Other R,2026-02-05T11:12:21.000,"{'latitude': '40.857241635261', 'longitude': '-73.905738380698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,251,2115080,University Heights (South)-Morris Heights,,
Treatments,3062768,PC8561579,11,1020730007,1,02073,0007,557,West 141 St,10031,40.823482283565,-73.951344953751,Manhattan,2026-02-04T11:50:00.000,Bait applied,2026-02-05T17:02:34.000,"{'latitude': '40.823482283565', 'longitude': '-73.951344953751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,225,1061779,Hamilton Heights-Sugar Hill,,
Compliance,14237659,PC8630566,2,2031860048,2,03186,0048,2244,JEROME AVENUE,10453,40.85779756299,-73.904222883492,Bronx,2026-02-04T11:52:23.000,Rat Activity,2026-02-05T12:11:40.000,"{'latitude': '40.85779756299', 'longitude': '-73.904222883492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5,14,239,2000000,Fordham Heights,,
Treatments,3062890,PC8580828,4,3021080021,3,02108,0021,25,LAFAYETTE AVENUE,11217,40.686845392213,-73.977990533712,Brooklyn,2026-02-04T11:54:18.000,Bait applied,2026-02-05T12:08:11.000,"{'latitude': '40.686845392213', 'longitude': '-73.977990533712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,35,33,3059181,Fort Greene,990354,189515
Compliance,14237373,PC8636674,2,2027850016,2,02785,0016,1330,MORRIS AVENUE,10456,40.836433437483,-73.912218761213,Bronx,2026-02-04T11:54:18.000,Rat Activity,2026-02-05T10:11:49.000,"{'latitude': '40.836433437483', 'longitude': '-73.912218761213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,16,17702,2007274,Mount Eden-Claremont (West),,
Initial,14237432,PC8660837,1,2027610043,2,02761,0043,1225,SENECA AVENUE,10474,40.818752992884,-73.888292114489,Bronx,2026-02-04T12:00:39.000,Rat Activity,2026-02-05T13:14:12.000,"{'latitude': '40.818752992884', 'longitude': '-73.888292114489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,17,11502,2006337,Hunts Point,,
Treatments,3062773,PC8557853,8,1020740055,1,02074,0055,528,West 143 St,10031,40.824648340404,-73.950274578423,Manhattan,2026-02-04T12:00:47.000,Bait applied,2026-02-05T17:02:33.000,"{'latitude': '40.824648340404', 'longitude': '-73.950274578423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,7,229,1061869,Hamilton Heights-Sugar Hill,,
Initial,14237807,PC8656730,1,1020320007,1,02032,0007,269,WEST  146 STREET,10039,40.823246773862,-73.940798297916,Manhattan,2026-02-04T12:04:27.000,Failed for Other R,2026-02-05T13:50:57.000,"{'latitude': '40.823246773862', 'longitude': '-73.940798297916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,9,234,1060498,Harlem (North),1000635,239216
Initial,14237690,PC8660419,1,2050200054,2,05020,0054,4181,DEREIMER AVENUE,10466,40.894908251673,-73.843485478872,Bronx,2026-02-04T12:05:15.000,Failed for Other R,2026-02-06T09:27:21.000,"{'latitude': '40.894908251673', 'longitude': '-73.843485478872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,12,428,2069119,Wakefield-Woodlawn,1027521,265358
Compliance,14237361,PC8651183,2,3032950010,3,03295,0010,1134A,GREENE AVENUE,11221,40.693648449156,-73.923824436177,Brooklyn,2026-02-04T12:05:31.000,Rat Activity,2026-02-05T16:23:21.000,"{'latitude': '40.693648449156', 'longitude': '-73.923824436177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,37,395,3075329,Bushwick (East),,
